================ Training Loss (Tue Sep  8 01:14:25 2026) ================
[Rank 0] (epoch: 1, iters: 5300, time: 0.196, data: 0.109) , G_GAN: 0.264, G_NCE: 1.917, Proj_distill: 0.006, Proj_pyramid: 0.103, Proj_sparse: 0.002, D: 0.027, white_ratio: 0.230

[Rank 0] (epoch: 1, iters: 5400, time: 0.208, data: 0.078) , G_GAN: 0.196, G_NCE: 2.289, Proj_distill: 0.009, Proj_pyramid: 0.120, Proj_sparse: 0.002, D: 0.007, white_ratio: 0.225

[Rank 0] (epoch: 1, iters: 5500, time: 0.203, data: 0.069) , G_GAN: 0.252, G_NCE: 2.254, Proj_distill: 0.001, Proj_pyramid: 0.042, Proj_sparse: 0.001, D: 0.006, white_ratio: 0.303

[Rank 0] (epoch: 1, iters: 5600, time: 0.203, data: 0.085) , G_GAN: 0.233, G_NCE: 1.904, Proj_distill: 0.001, Proj_pyramid: 0.031, Proj_sparse: 0.001, D: 0.025, white_ratio: 0.240

[Rank 0] (epoch: 1, iters: 5700, time: 0.197, data: 0.073) , G_GAN: 0.263, G_NCE: 1.968, Proj_distill: 0.002, Proj_pyramid: 0.050, Proj_sparse: 0.001, D: 0.014, white_ratio: 0.141

[Rank 0] (epoch: 1, iters: 5800, time: 0.201, data: 0.082) , G_GAN: 0.279, G_NCE: 2.166, Proj_distill: 0.001, Proj_pyramid: 0.028, Proj_sparse: 0.001, D: 0.037, white_ratio: 0.171

[Rank 0] (epoch: 1, iters: 5900, time: 0.203, data: 0.082) , G_GAN: 0.282, G_NCE: 1.922, Proj_distill: 0.001, Proj_pyramid: 0.025, Proj_sparse: 0.001, D: 0.021, white_ratio: 0.018

[Rank 0] (epoch: 1, iters: 6000, time: 0.342, data: 0.089) , G_GAN: 0.260, G_NCE: 2.179, Proj_distill: 0.002, Proj_pyramid: 0.052, Proj_sparse: 0.001, D: 0.014, white_ratio: 0.012

[Rank 0] (epoch: 1, iters: 6100, time: 0.202, data: 0.072) , G_GAN: 0.336, G_NCE: 2.343, Proj_distill: 0.001, Proj_pyramid: 0.030, Proj_sparse: 0.001, D: 0.059, white_ratio: 0.032

[Rank 0] (epoch: 1, iters: 6200, time: 0.198, data: 0.071) , G_GAN: 0.200, G_NCE: 2.219, Proj_distill: 0.004, Proj_pyramid: 0.086, Proj_sparse: 0.002, D: 0.014, white_ratio: 0.012

[Rank 0] (epoch: 1, iters: 6300, time: 0.201, data: 0.075) , G_GAN: 0.223, G_NCE: 1.745, Proj_distill: 0.001, Proj_pyramid: 0.043, Proj_sparse: 0.001, D: 0.008, white_ratio: 0.027

[Rank 0] (epoch: 1, iters: 6400, time: 0.200, data: 0.081) , G_GAN: 0.260, G_NCE: 2.113, Proj_distill: 0.001, Proj_pyramid: 0.039, Proj_sparse: 0.001, D: 0.015, white_ratio: 0.031

[Rank 0] (epoch: 1, iters: 6500, time: 0.198, data: 0.077) , G_GAN: 0.235, G_NCE: 1.936, Proj_distill: 0.000, Proj_pyramid: 0.022, Proj_sparse: 0.000, D: 0.032, white_ratio: 0.028

[Rank 0] (epoch: 1, iters: 6600, time: 0.207, data: 0.068) , G_GAN: 0.285, G_NCE: 2.731, Proj_distill: 0.001, Proj_pyramid: 0.034, Proj_sparse: 0.001, D: 0.004, white_ratio: 0.059

[Rank 0] (epoch: 1, iters: 6700, time: 0.204, data: 0.082) , G_GAN: 0.303, G_NCE: 1.798, Proj_distill: 0.002, Proj_pyramid: 0.069, Proj_sparse: 0.001, D: 0.159, white_ratio: 0.082

[Rank 0] (epoch: 1, iters: 6800, time: 0.209, data: 0.080) , G_GAN: 0.281, G_NCE: 1.971, Proj_distill: 0.001, Proj_pyramid: 0.029, Proj_sparse: 0.001, D: 0.012, white_ratio: 0.125

[Rank 0] (epoch: 1, iters: 6900, time: 0.201, data: 0.076) , G_GAN: 0.210, G_NCE: 1.676, Proj_distill: 0.001, Proj_pyramid: 0.028, Proj_sparse: 0.001, D: 0.010, white_ratio: 0.141

[Rank 0] (epoch: 1, iters: 7000, time: 0.296, data: 0.086) , G_GAN: 0.233, G_NCE: 1.955, Proj_distill: 0.000, Proj_pyramid: 0.019, Proj_sparse: 0.000, D: 0.003, white_ratio: 0.258

[Rank 0] (epoch: 1, iters: 7100, time: 0.203, data: 0.083) , G_GAN: 0.217, G_NCE: 1.896, Proj_distill: 0.001, Proj_pyramid: 0.048, Proj_sparse: 0.001, D: 0.011, white_ratio: 0.061

[Rank 0] (epoch: 1, iters: 7200, time: 0.207, data: 0.080) , G_GAN: 0.327, G_NCE: 1.843, Proj_distill: 0.000, Proj_pyramid: 0.021, Proj_sparse: 0.000, D: 0.049, white_ratio: 0.148

[Rank 0] (epoch: 1, iters: 7300, time: 0.223, data: 0.076) , G_GAN: 0.281, G_NCE: 1.928, Proj_distill: 0.000, Proj_pyramid: 0.022, Proj_sparse: 0.000, D: 0.006, white_ratio: 0.158

[Rank 0] (epoch: 1, iters: 7400, time: 0.209, data: 0.068) , G_GAN: 0.253, G_NCE: 1.962, Proj_distill: 0.001, Proj_pyramid: 0.040, Proj_sparse: 0.001, D: 0.007, white_ratio: 0.155

[Rank 0] (epoch: 1, iters: 7500, time: 0.212, data: 0.076) , G_GAN: 0.358, G_NCE: 2.208, Proj_distill: 0.001, Proj_pyramid: 0.037, Proj_sparse: 0.001, D: 0.036, white_ratio: 0.161

[Rank 0] (epoch: 1, iters: 7600, time: 0.202, data: 0.070) , G_GAN: 0.206, G_NCE: 1.961, Proj_distill: 0.000, Proj_pyramid: 0.027, Proj_sparse: 0.001, D: 0.020, white_ratio: 0.250

[Rank 0] (epoch: 1, iters: 7700, time: 0.201, data: 0.078) , G_GAN: 0.268, G_NCE: 1.903, Proj_distill: 0.000, Proj_pyramid: 0.022, Proj_sparse: 0.000, D: 0.021, white_ratio: 0.080

[Rank 0] (epoch: 1, iters: 7800, time: 0.197, data: 0.077) , G_GAN: 0.299, G_NCE: 1.740, Proj_distill: 0.001, Proj_pyramid: 0.041, Proj_sparse: 0.001, D: 0.008, white_ratio: 0.263

[Rank 0] (epoch: 1, iters: 7900, time: 0.200, data: 0.076) , G_GAN: 0.322, G_NCE: 2.160, Proj_distill: 0.001, Proj_pyramid: 0.034, Proj_sparse: 0.001, D: 0.042, white_ratio: 0.158

[Rank 0] (epoch: 1, iters: 8000, time: 0.303, data: 0.078) , G_GAN: 0.292, G_NCE: 2.224, Proj_distill: 0.000, Proj_pyramid: 0.027, Proj_sparse: 0.001, D: 0.049, white_ratio: 0.204

[Rank 0] (epoch: 1, iters: 8100, time: 0.203, data: 0.085) , G_GAN: 0.216, G_NCE: 1.889, Proj_distill: 0.001, Proj_pyramid: 0.043, Proj_sparse: 0.001, D: 0.005, white_ratio: 0.133

[Rank 0] (epoch: 1, iters: 8200, time: 0.204, data: 0.076) , G_GAN: 0.199, G_NCE: 1.680, Proj_distill: 0.000, Proj_pyramid: 0.015, Proj_sparse: 0.000, D: 0.008, white_ratio: 0.137

[Rank 0] (epoch: 1, iters: 8300, time: 0.208, data: 0.078) , G_GAN: 0.305, G_NCE: 2.160, Proj_distill: 0.003, Proj_pyramid: 0.079, Proj_sparse: 0.002, D: 0.017, white_ratio: 0.150

[Rank 0] (epoch: 1, iters: 8400, time: 0.207, data: 0.076) , G_GAN: 0.254, G_NCE: 1.850, Proj_distill: 0.000, Proj_pyramid: 0.012, Proj_sparse: 0.000, D: 0.005, white_ratio: 0.217

[Rank 0] (epoch: 1, iters: 8500, time: 0.206, data: 0.084) , G_GAN: 0.181, G_NCE: 2.127, Proj_distill: 0.001, Proj_pyramid: 0.034, Proj_sparse: 0.001, D: 0.022, white_ratio: 0.120

[Rank 0] (epoch: 1, iters: 8600, time: 0.211, data: 0.110) , G_GAN: 0.316, G_NCE: 1.921, Proj_distill: 0.000, Proj_pyramid: 0.025, Proj_sparse: 0.001, D: 0.013, white_ratio: 0.081

[Rank 0] (epoch: 1, iters: 8700, time: 0.208, data: 0.099) , G_GAN: 0.208, G_NCE: 1.948, Proj_distill: 0.000, Proj_pyramid: 0.015, Proj_sparse: 0.000, D: 0.015, white_ratio: 0.106

[Rank 0] (epoch: 1, iters: 8800, time: 0.207, data: 0.077) , G_GAN: 0.187, G_NCE: 1.709, Proj_distill: 0.000, Proj_pyramid: 0.014, Proj_sparse: 0.000, D: 0.008, white_ratio: 0.036

[Rank 0] (epoch: 1, iters: 8900, time: 0.210, data: 0.077) , G_GAN: 0.301, G_NCE: 2.169, Proj_distill: 0.000, Proj_pyramid: 0.014, Proj_sparse: 0.000, D: 0.024, white_ratio: 0.057

[Rank 0] (epoch: 1, iters: 9000, time: 0.315, data: 0.076) , G_GAN: 0.306, G_NCE: 1.867, Proj_distill: 0.000, Proj_pyramid: 0.019, Proj_sparse: 0.000, D: 0.010, white_ratio: 0.130

[Rank 0] (epoch: 1, iters: 9100, time: 0.200, data: 0.073) , G_GAN: 0.102, G_NCE: 2.013, Proj_distill: 0.000, Proj_pyramid: 0.019, Proj_sparse: 0.000, D: 0.030, white_ratio: 0.196

[Rank 0] (epoch: 1, iters: 9200, time: 0.203, data: 0.075) , G_GAN: 0.175, G_NCE: 1.878, Proj_distill: 0.001, Proj_pyramid: 0.050, Proj_sparse: 0.001, D: 0.010, white_ratio: 0.155

[Rank 0] (epoch: 1, iters: 9300, time: 0.217, data: 0.071) , G_GAN: 0.308, G_NCE: 1.838, Proj_distill: 0.000, Proj_pyramid: 0.012, Proj_sparse: 0.000, D: 0.006, white_ratio: 0.125

[Rank 0] (epoch: 1, iters: 9400, time: 0.215, data: 0.082) , G_GAN: 0.331, G_NCE: 1.836, Proj_distill: 0.000, Proj_pyramid: 0.019, Proj_sparse: 0.000, D: 0.042, white_ratio: 0.087

[Rank 0] (epoch: 1, iters: 9500, time: 0.206, data: 0.080) , G_GAN: 0.241, G_NCE: 1.524, Proj_distill: 0.000, Proj_pyramid: 0.017, Proj_sparse: 0.000, D: 0.007, white_ratio: 0.128

[Rank 0] (epoch: 1, iters: 9600, time: 0.205, data: 0.087) , G_GAN: 0.273, G_NCE: 1.725, Proj_distill: 0.000, Proj_pyramid: 0.011, Proj_sparse: 0.000, D: 0.005, white_ratio: 0.085

[Rank 0] (epoch: 1, iters: 9700, time: 0.184, data: 0.079) , G_GAN: 0.249, G_NCE: 2.045, Proj_distill: 0.000, Proj_pyramid: 0.011, Proj_sparse: 0.000, D: 0.037, white_ratio: 0.103

[Rank 0] (epoch: 1, iters: 9800, time: 0.208, data: 0.090) , G_GAN: 0.285, G_NCE: 1.687, Proj_distill: 0.000, Proj_pyramid: 0.011, Proj_sparse: 0.000, D: 0.007, white_ratio: 0.198

[Rank 0] (epoch: 1, iters: 9900, time: 0.212, data: 0.073) , G_GAN: 0.333, G_NCE: 1.972, Proj_distill: 0.000, Proj_pyramid: 0.010, Proj_sparse: 0.000, D: 0.017, white_ratio: 0.114

[Rank 0] (epoch: 1, iters: 10000, time: 0.305, data: 0.062) , G_GAN: 0.258, G_NCE: 1.852, Proj_distill: 0.000, Proj_pyramid: 0.020, Proj_sparse: 0.000, D: 0.003, white_ratio: 0.092

[Rank 0] (epoch: 2, iters: 100, time: 0.206, data: 0.079) , G_GAN: 0.249, G_NCE: 1.835, Proj_distill: 0.000, Proj_pyramid: 0.010, Proj_sparse: 0.000, D: 0.010, white_ratio: 0.129

[Rank 0] (epoch: 2, iters: 200, time: 0.311, data: 0.068) , G_GAN: 0.246, G_NCE: 1.613, Proj_distill: 0.000, Proj_pyramid: 0.007, Proj_sparse: 0.000, D: 0.012, white_ratio: 0.076

[Rank 0] (epoch: 2, iters: 300, time: 0.205, data: 0.080) , G_GAN: 0.264, G_NCE: 1.782, Proj_distill: 0.000, Proj_pyramid: 0.014, Proj_sparse: 0.000, D: 0.007, white_ratio: 0.069

[Rank 0] (epoch: 2, iters: 400, time: 0.206, data: 0.067) , G_GAN: 0.269, G_NCE: 1.795, Proj_distill: 0.000, Proj_pyramid: 0.009, Proj_sparse: 0.000, D: 0.003, white_ratio: 0.088

[Rank 0] (epoch: 2, iters: 500, time: 0.207, data: 0.065) , G_GAN: 0.284, G_NCE: 1.656, Proj_distill: 0.000, Proj_pyramid: 0.016, Proj_sparse: 0.000, D: 0.020, white_ratio: 0.109

